Tiempo (s),Voltaje Medio CH2 (V)
15.048312425613403,0.0099422
15.072187900543213,0.0099422
15.096150875091553,0.0099374
15.12085509300232,0.0099374
15.144719123840332,0.0099362
15.166924715042114,0.0099362
15.190811157226562,0.0099315
15.213781118392944,0.0099287
15.236262559890747,0.0099287
15.260422706604004,0.0099259
15.284006118774414,0.0099259
15.307745218276978,0.0099233
15.331467628479004,0.0099233
15.355036973953247,0.0099209
15.379062175750732,0.0099194
15.40326476097107,0.0099194
15.426933765411377,0.0099154
15.451268196105957,0.0099154
15.47408413887024,0.0099104
15.497549057006836,0.0099104
15.521584749221802,0.0099066
15.546034574508667,0.0099066
15.570322751998901,0.0099023
15.593907117843628,0.0099023
15.617897272109985,0.0098968
15.641534090042114,0.0098968
15.665418863296509,0.0098919
15.689065217971802,0.0098919
15.710983991622925,0.0098872
15.735211372375488,0.009885
15.75971245765686,0.009885
15.781780242919922,0.009883
15.807626247406006,0.009883
15.832643985748291,0.0098799
15.855437994003296,0.0098799
15.879573106765747,0.0098758
15.905249118804932,0.0098758
15.929473876953125,0.0098738
15.952682733535767,0.0098738
15.976900815963745,0.0098696
16.001198530197144,0.0098696
16.0250186920166,0.0098653
16.049422025680542,0.0098612
16.0739848613739,0.0098612
16.098265886306763,0.0098571
16.12225866317749,0.0098571
16.1463623046875,0.0098542
16.171668767929077,0.0098542
16.195367336273193,0.0098513
16.21889019012451,0.0098513
16.244733333587646,0.0098472
16.26809811592102,0.0098472
16.29192090034485,0.0098447
16.31675434112549,0.0098447
16.34064292907715,0.0098389
16.363613843917847,0.0098364
16.38760733604431,0.0098364
16.409724235534668,0.0098326
16.434560775756836,0.0098326
16.461031913757324,0.0098321
16.484450340270996,0.0098321
16.50828981399536,0.0098283
16.530479907989502,0.0098283
16.554131269454956,0.0098247
16.577210903167725,0.0098247
16.600049257278442,0.0098205
16.62288808822632,0.0098205
16.647900581359863,0.0098153
16.67201566696167,0.0098153
16.69590926170349,0.0098135
16.721939086914062,0.0098135
16.750258684158325,0.0098103
16.774307250976562,0.0098104
16.797775745391846,0.0098104
16.820761919021606,0.0098068
16.844496250152588,0.0098049
16.8693425655365,0.0098049
16.89324140548706,0.0098024
16.91796064376831,0.0098024
16.94155478477478,0.0097986
16.96520471572876,0.0097986
16.991644859313965,0.0097973
17.01630926132202,0.0097973
17.0400493144989,0.0097941
17.06587529182434,0.0097941
17.090275526046753,0.0097927
17.114195585250854,0.0097916
17.13843035697937,0.0097916
17.16317367553711,0.0097891
17.187063932418823,0.0097891
17.21158742904663,0.009787
17.235822677612305,0.009787
17.26006007194519,0.0097853
17.285223960876465,0.0097853
17.30880308151245,0.0097849
17.334221601486206,0.0097849
17.356645107269287,0.0097852
17.380549669265747,0.0097852
17.406846284866333,0.0097844
17.43099093437195,0.0097844
17.454618453979492,0.009785
17.478033304214478,0.009785
17.50205373764038,0.0097837
17.525726318359375,0.0097828
17.54968500137329,0.0097828
17.57401180267334,0.0097839
17.60508418083191,0.0097832
17.62781548500061,0.0097832
17.651998043060303,0.0097849
17.673715591430664,0.0097849
17.697633266448975,0.0097864
17.72184181213379,0.0097869
17.745482444763184,0.0097869
17.769863843917847,0.0097885
17.796820163726807,0.0097885
17.820334434509277,0.0097899
17.844245433807373,0.0097899
17.86911654472351,0.0097914
17.891005992889404,0.0097914
17.91367483139038,0.0097941
17.938808917999268,0.0097941
17.9625301361084,0.0097969
17.9852933883667,0.0097969
18.00950860977173,0.0097985
18.03488850593567,0.0097985
18.05915355682373,0.0098011
18.08107089996338,0.0098011
18.103337287902832,0.009805
18.128440618515015,0.009805
18.152610540390015,0.0098082
18.176471710205078,0.0098082
18.200727462768555,0.0098121
18.22443461418152,0.0098121
18.247136116027832,0.0098159
18.271963119506836,0.0098159
18.298020601272583,0.0098199
18.32215929031372,0.0098209
18.344377756118774,0.0098209
18.36794114112854,0.0098225
18.39102339744568,0.0098225
18.414342164993286,0.0098232
18.438319444656372,0.0098232
18.46228790283203,0.0098261
18.48614478111267,0.0098261
18.51062846183777,0.0098278
18.53467845916748,0.0098278
18.558445930480957,0.0098301
18.582091569900513,0.0098301
18.60712504386902,0.0098317
18.631213426589966,0.0098317
18.65489101409912,0.0098318
18.678776741027832,0.0098318
18.702786207199097,0.0098337
18.72697401046753,0.0098337
18.751139163970947,0.0098345
18.774504899978638,0.0098345
18.80323576927185,0.009836
18.827308177947998,0.0098355
18.8514142036438,0.0098355
18.875402450561523,0.0098347
18.897528886795044,0.0098347
18.921478509902954,0.0098327
18.9458270072937,0.0098327
18.96887493133545,0.0098315
18.99248743057251,0.0098315
19.014621019363403,0.0098306
19.03852128982544,0.0098306
19.061543941497803,0.0098295
19.08530354499817,0.0098295
19.108516216278076,0.0098301
19.132750034332275,0.0098276
19.15566110610962,0.0098276
19.1793692111969,0.0098283
19.204051733016968,0.0098283
19.22746992111206,0.0098273
19.25112748146057,0.0098273
19.274628400802612,0.0098254
19.300386905670166,0.0098254
19.324798583984375,0.0098238
19.349456787109375,0.0098238
19.372863054275513,0.009822
19.39917278289795,0.009822
19.421470642089844,0.009821
19.445866107940674,0.009821
19.469613313674927,0.0098204
19.49378204345703,0.0098204
19.51906943321228,0.0098198
19.54332947731018,0.0098179
19.5668363571167,0.0098179
19.58950400352478,0.0098174
19.61331033706665,0.0098174
19.63702368736267,0.0098173
19.661561489105225,0.0098173
19.68481755256653,0.0098165
19.708237648010254,0.0098165
19.731976747512817,0.0098159
19.754754066467285,0.0098159
19.779515266418457,0.0098153
19.803690910339355,0.0098153
19.82849431037903,0.0098143
19.852774143218994,0.0098143
19.87549376487732,0.0098148
19.900031566619873,0.0098148
19.92379879951477,0.0098149
19.947741985321045,0.0098149
19.971808433532715,0.0098161
19.99421739578247,0.0098161
20.01777958869934,0.0098169
20.04027223587036,0.0098177
20.063698530197144,0.0098177
20.087860345840454,0.0098184
20.1158766746521,0.0098184
20.14021944999695,0.0098205
20.16323947906494,0.0098205
20.187082767486572,0.0098203
20.211132287979126,0.0098221
20.234169960021973,0.0098221
20.25772500038147,0.0098237
20.281131505966187,0.0098237
20.305586576461792,0.0098249
20.328211307525635,0.0098249
20.350501775741577,0.0098245
20.37459373474121,0.0098245
20.397591590881348,0.0098264
20.422267198562622,0.0098264
20.446540594100952,0.0098277
20.468778133392334,0.0098302
20.492258310317993,0.0098302
20.515953302383423,0.0098301
20.538615465164185,0.0098301
20.563266038894653,0.0098307
20.586965322494507,0.009831
20.610695600509644,0.009831
20.634718894958496,0.0098298
20.664217948913574,0.0098298
20.691150426864624,0.0098289
20.71524930000305,0.0098289
20.73873019218445,0.0098268
20.762057304382324,0.0098268
20.78574252128601,0.0098231
20.808467626571655,0.0098231
20.83242106437683,0.0098215
20.85720658302307,0.0098181
20.87989354133606,0.0098181
20.902756214141846,0.0098181
20.92476177215576,0.0098144
20.948623657226562,0.0098105
20.97195601463318,0.0098105
20.994565725326538,0.0098095
21.017911672592163,0.0098095
21.039955139160156,0.0098052
21.064202547073364,0.0098052
21.08814311027527,0.0098005
21.113839149475098,0.0098005
21.139718294143677,0.0097948
21.163597106933594,0.0097948
21.186487674713135,0.0097894
21.208561182022095,0.0097894
21.231053352355957,0.0097841
21.255030393600464,0.0097841
21.279415607452393,0.0097816
21.303025484085083,0.0097816
21.329176902770996,0.0097762
21.35546588897705,0.0097762
21.379562854766846,0.0097701
21.404472827911377,0.009764
21.42698311805725,0.009764
21.45076894760132,0.0097587
21.47356867790222,0.0097587
21.49695110321045,0.0097535
21.519756078720093,0.0097535
21.541690826416016,0.0097535
21.56557035446167,0.0097511
21.5895676612854,0.0097465
21.613332748413086,0.0097465
21.637185096740723,0.0097415
21.66020917892456,0.0097365
21.68486738204956,0.0097365
21.711376428604126,0.0097347
21.73801589012146,0.0097347
21.761581659317017,0.0097306
21.783596754074097,0.0097306
21.80782961845398,0.0097271
21.83220887184143,0.0097271
21.857006311416626,0.0097255
21.88085103034973,0.0097255
21.905669689178467,0.0097239
21.929760456085205,0.0097239
21.95429229736328,0.0097196
21.97834277153015,0.0097196
22.00199294090271,0.0097165
22.02484703063965,0.0097165
22.049575567245483,0.0097148
22.07357430458069,0.0097148
22.097713947296143,0.0097108
22.122212886810303,0.0097088
22.146342754364014,0.0097088
22.171529293060303,0.0097067
22.197611808776855,0.0097067
22.220901012420654,0.0097043
22.24430513381958,0.0097043
22.268115997314453,0.0097033
22.294336318969727,0.0097033
22.317984104156494,0.0097011
22.34522294998169,0.0097011
22.368581295013428,0.0096985
22.392935514450073,0.0096957
22.416874647140503,0.0096957
22.440346717834473,0.0096945
22.46400785446167,0.0096945
22.486913442611694,0.0096921
22.511032819747925,0.0096921
22.53589415550232,0.0096906
22.560240745544434,0.0096889
22.58186173439026,0.0096889
22.60685157775879,0.0096883
22.631606101989746,0.0096883
22.655616283416748,0.0096878
22.680179834365845,0.0096878
22.705623388290405,0.0096869
22.729167461395264,0.0096869
22.753339767456055,0.0096863
22.777453422546387,0.0096863
22.801149368286133,0.0096844
22.824280261993408,0.0096844
22.849425792694092,0.0096841
22.874907732009888,0.0096841
22.898818254470825,0.0096838
22.925390243530273,0.0096838
22.949704885482788,0.0096831
22.974300622940063,0.0096831
22.998512506484985,0.0096822
23.02135968208313,0.0096837
23.045682430267334,0.0096837
23.06954836845398,0.0096829
23.091294050216675,0.0096829
23.115159273147583,0.0096829
23.13932728767395,0.0096818
23.163583993911743,0.0096805
23.18671751022339,0.0096805
23.21034336090088,0.0096801
