Tiempo (s),Voltaje Medio CH2 (V)
24.85050940513611,0.0097751
24.883281469345093,0.0097727
24.917234182357788,0.0097678
24.951399564743042,0.0097678
24.986228466033936,0.0097643
25.020933389663696,0.0097631
25.05753207206726,0.0097665
25.09206748008728,0.0097665
25.127241611480713,0.0097569
25.16124677658081,0.0097505
25.19523787498474,0.009747
25.230297088623047,0.0097435
25.26458168029785,0.0097435
25.297666549682617,0.0097385
25.333411931991577,0.0097325
25.36773705482483,0.0097325
25.402155876159668,0.0097256
25.436689376831055,0.0097217
25.47141981124878,0.0097164
25.505554914474487,0.0097164
25.541154384613037,0.0097118
25.57488441467285,0.0097099
25.61018133163452,0.0097084
25.644441604614258,0.0097087
25.678823232650757,0.0097087
25.71198296546936,0.0097075
25.746004819869995,0.0097085
25.78113317489624,0.0097089
25.818032264709473,0.0097089
25.850616693496704,0.009712
25.88537311553955,0.0097165
25.919201612472534,0.0097213
25.951947689056396,0.0097213
25.988725662231445,0.0097235
26.023260593414307,0.0097281
26.05779218673706,0.0097321
26.089473724365234,0.0097321
26.12337875366211,0.0097335
26.157208919525146,0.0097364
26.191225051879883,0.0097389
26.227150678634644,0.0097389
26.26093626022339,0.0097418
26.29507350921631,0.0097496
26.32924795150757,0.0097631
26.363361120224,0.0097631
26.398993492126465,0.0097747
26.43342113494873,0.0097858
26.46891951560974,0.0097887
26.504230976104736,0.0097939
26.538594961166382,0.0097946
26.57282066345215,0.0097946
26.61058759689331,0.0097921
26.64483666419983,0.0097869
26.682501554489136,0.0097823
26.715198278427124,0.0097783
26.749669790267944,0.0097783
26.78553056716919,0.0097735
26.819575309753418,0.0097677
26.855297803878784,0.0097673
26.888704299926758,0.0097673
26.920748233795166,0.0097647
26.957728385925293,0.0097686
26.991286277770996,0.0097686
27.025835275650024,0.0097611
27.058250665664673,0.0097531
27.091567039489746,0.0097495
27.12408757209778,0.0097495
27.158841609954834,0.0097455
27.19368839263916,0.0097412
27.229366779327393,0.0097343
27.262736320495605,0.0097343
27.29805088043213,0.0097269
27.33224844932556,0.009719
27.36637020111084,0.0097135
27.401326894760132,0.0097135
27.43586039543152,0.0097113
27.470649480819702,0.0097072
27.506361722946167,0.0097055
27.541900873184204,0.0097055
27.575905323028564,0.0097055
27.61087918281555,0.0097046
27.64463233947754,0.0097061
27.678951263427734,0.0097059
27.71146297454834,0.0097071
27.747820615768433,0.0097109
27.782642126083374,0.009715
27.81671929359436,0.009715
27.85209822654724,0.009718
27.884862422943115,0.0097215
27.9191734790802,0.0097265
27.956637144088745,0.0097265
27.99163818359375,0.0097281
28.02427864074707,0.0097322
28.058250665664673,0.0097334
28.09194254875183,0.0097334
28.126435041427612,0.0097377
28.161318063735962,0.0097439
28.198601007461548,0.0097547
28.23283553123474,0.0097665
28.26586675643921,0.0097665
28.300548791885376,0.0097743
28.333193063735962,0.0097859
28.36716914176941,0.0097859
28.400702953338623,0.0097941
28.433040857315063,0.0097951
28.466963052749634,0.0097955
28.500407218933105,0.0097955
28.53329610824585,0.0097915
28.56750798225403,0.0097866
28.601746320724487,0.0097841
28.634174346923828,0.0097841
28.667633533477783,0.0097787
28.703439950942993,0.0097743
28.738890409469604,0.0097706
28.77513313293457,0.0097676
28.809197425842285,0.0097676
28.842610120773315,0.0097663
28.877015113830566,0.0097675
28.912440299987793,0.0097605
28.946649074554443,0.0097605
28.98200750350952,0.0097508
29.01852512359619,0.0097485
29.051350355148315,0.0097427
29.08400869369507,0.0097371
29.118436813354492,0.0097371
29.152575969696045,0.0097307
29.188865423202515,0.0097234
29.223884344100952,0.0097189
29.257314443588257,0.0097189
29.29068946838379,0.0097114
29.325662851333618,0.0097063
29.360109567642212,0.0097063
29.39565348625183,0.0097031
29.431453943252563,0.0097021
29.465914964675903,0.0097003
29.499046087265015,0.0097003
29.533365964889526,0.0097013
29.56741237640381,0.009703
29.602189540863037,0.0097047
29.636987924575806,0.0097047
29.671741485595703,0.0097081
29.705907583236694,0.0097129
29.73931336402893,0.0097169
29.772748470306396,0.0097235
29.807085514068604,0.0097235
29.842073678970337,0.0097259
29.87653946876526,0.0097309
29.912444591522217,0.0097349
29.94689679145813,0.0097369
29.98278784751892,0.0097369
30.01683259010315,0.0097412
30.051620721817017,0.009744
30.08686852455139,0.009744
30.121024131774902,0.0097531
30.155717849731445,0.0097645
30.190369844436646,0.0097761
30.224451541900635,0.0097895
30.258983850479126,0.0097895
30.294446229934692,0.009796
30.32886290550232,0.0097981
30.363330125808716,0.0097985
30.397491693496704,0.0097985
30.432472229003906,0.0097976
30.466705322265625,0.0097965
30.50077247619629,0.0097897
30.535914659500122,0.0097869
30.570788145065308,0.0097841
30.60572052001953,0.0097779
30.640904903411865,0.0097779
30.675161361694336,0.0097723
30.710098266601562,0.0097701
30.744054079055786,0.0097683
30.7789466381073,0.0097683
30.813679695129395,0.0097705
30.84816288948059,0.0097601
30.88243865966797,0.0097547
30.917139768600464,0.0097547
30.95025062561035,0.0097475
30.982898473739624,0.0097444
31.015730619430542,0.0097405
31.050134658813477,0.0097405
31.08267593383789,0.0097345
31.117570877075195,0.0097271
31.15206289291382,0.0097271
31.187114477157593,0.0097197
31.222649574279785,0.009714
31.257075786590576,0.009709
31.29058814048767,0.009709
31.323476791381836,0.0097073
31.35821032524109,0.0097072
31.39474320411682,0.0097076
31.43067193031311,0.0097089
31.46318817138672,0.0097089
31.497436046600342,0.0097113
31.530272960662842,0.0097125
31.564603328704834,0.0097174
31.599124908447266,0.0097174
31.633381605148315,0.0097229
31.667574882507324,0.0097309
31.702340364456177,0.0097343
31.736034870147705,0.0097405
31.77010726928711,0.0097405
31.806434869766235,0.0097447
31.84120750427246,0.0097463
31.87614917755127,0.0097477
31.909904956817627,0.0097477
31.943533420562744,0.0097495
31.97548508644104,0.0097554
32.00810623168945,0.0097651
32.04188418388367,0.0097651
32.07749676704407,0.009771
32.11005735397339,0.0097843
32.14325666427612,0.0097961
32.175721168518066,0.0097961
32.21048879623413,0.0098015
32.24295115470886,0.0098032
32.27710676193237,0.009802
32.311619997024536,0.009802
32.34644556045532,0.0098002
32.38192939758301,0.0097977
32.41930413246155,0.0097936
32.45351791381836,0.0097936
32.492589712142944,0.009788
32.52700471878052,0.0097815
32.56142783164978,0.0097757
32.596439599990845,0.0097757
32.631271839141846,0.0097722
32.6663134098053,0.0097701
32.701252937316895,0.0097734
32.734214782714844,0.0097671
32.766955614089966,0.0097671
32.801921129226685,0.0097578
32.83427596092224,0.0097523
32.86712384223938,0.0097523
32.902565002441406,0.0097457
32.93658232688904,0.0097407
32.970345973968506,0.0097346
33.00430941581726,0.0097346
33.038583517074585,0.0097251
33.07306957244873,0.0097221
33.10871982574463,0.0097152
33.143004179000854,0.0097095
33.17747521400452,0.0097087
33.21019172668457,0.0097087
33.245068311691284,0.0097068
33.278786420822144,0.0097065
33.313464403152466,0.0097059
33.34947204589844,0.0097059
33.38323950767517,0.0097088
33.41740131378174,0.0097127
33.45377254486084,0.0097127
33.48726272583008,0.0097151
33.52153944969177,0.0097219
33.55608081817627,0.0097299
33.59122705459595,0.0097366
33.625914573669434,0.0097366
33.659863233566284,0.0097439
