Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
6.983435392379761,0.16765,0.012706
7.031800985336304,0.16884,0.012752
7.083526611328125,0.16985,0.012691
7.134915590286255,0.17092,0.012858
7.1866114139556885,0.17309,0.013003
7.236765384674072,0.17412,0.012842
7.282500743865967,0.17529,0.012999
7.3377978801727295,0.17533,0.012876
7.384481191635132,0.17737,0.013399
7.43830943107605,0.17745,0.013894
7.488245964050293,0.17847,0.014574
7.5373475551605225,0.1796,0.014546
7.592285633087158,0.1806,0.01509
7.642249345779419,0.18255,0.015733
7.6913158893585205,0.18371,0.016061
7.738509893417358,0.18365,0.016299
7.793252229690552,0.18471,0.016574
7.842284202575684,0.1856,0.016783
7.890384674072266,0.1868,0.017115
7.937002897262573,0.18784,0.016042
7.992749452590942,0.18889,0.016586
8.042189359664917,0.19005,0.014705
8.096044540405273,0.19211,0.014382
8.145291805267334,0.19199,0.014037
8.19499397277832,0.19329,0.013794
8.24285078048706,0.19429,0.013183
8.292877674102783,0.19521,0.012495
8.354383945465088,0.19623,0.012255
8.405335664749146,0.19737,0.012547
8.456434726715088,0.19835,0.012539
8.50837755203247,0.19952,0.012625
8.554527997970581,0.20141,0.01267
8.6066415309906,0.20168,0.012796
8.657861232757568,0.20247,0.01262
8.707828044891357,0.20357,0.012743
8.758449077606201,0.20455,0.012673
8.806925296783447,0.20567,0.012602
8.858032703399658,0.20656,0.012644
8.908920049667358,0.20869,0.012618
8.960821866989136,0.20857,0.012564
9.014638900756836,0.20959,0.012564
9.062931537628174,0.21069,0.012621
9.114491701126099,0.21172,0.012627
9.170047521591187,0.21275,0.012593
9.21945309638977,0.21369,0.012725
9.266986608505249,0.21484,0.012501
9.31964659690857,0.21589,0.01269
9.369447469711304,0.21696,0.012686
9.419781923294067,0.21768,0.012605
9.466659545898438,0.21881,0.012636
9.520025253295898,0.21973,0.012641
9.570884227752686,0.2208,0.01268
9.621407270431519,0.22176,0.012614
9.672154903411865,0.22387,0.012677
9.728785037994385,0.22384,0.01262
9.789952516555786,0.22496,0.012596
9.838242053985596,0.22579,0.012652
9.889756441116333,0.22696,0.01267
9.944327116012573,0.22789,0.012713
9.993343114852905,0.22999,0.012728
10.042113542556763,0.22996,0.012614
10.093236446380615,0.23103,0.012715
10.14204740524292,0.23189,0.012635
10.192629098892212,0.23296,0.012719
10.24381399154663,0.23381,0.012918
10.292450189590454,0.23497,0.013354
10.345571041107178,0.23507,0.013358
10.391803503036499,0.23695,0.013472
10.443138599395752,0.23896,0.015312
10.496018648147583,0.23904,0.01521
10.547608852386475,0.24001,0.017263
10.598418951034546,0.24096,0.017801
10.649543762207031,0.24197,0.018461
10.699576616287231,0.24307,0.018311
10.746106386184692,0.24395,0.016704
10.797062397003174,0.24495,0.017731
10.849412202835083,0.24591,0.015902
10.9037606716156,0.24707,0.014218
10.949616193771362,0.24796,0.014207
11.002465963363647,0.24903,0.012326
11.052947044372559,0.24993,0.011739
11.103554248809814,0.25097,0.011669
11.152069091796875,0.25199,0.012096
11.205175399780273,0.25305,0.012274
11.257303953170776,0.25292,0.012425
11.305839776992798,0.25491,0.012699
11.356126308441162,0.25585,0.012772
11.406575679779053,0.25684,0.012721
11.454734325408936,0.25799,0.012689
11.505598545074463,0.25896,0.012663
11.555350065231323,0.25988,0.012683
11.608233213424683,0.26093,0.012641
11.660109996795654,0.26192,0.012682
11.713325500488281,0.26195,0.012689
11.76408052444458,0.26396,0.012667
11.810455560684204,0.26493,0.012643
11.860055446624756,0.26579,0.012679
11.911110639572144,0.26596,0.012668
11.967252492904663,0.26681,0.012648
12.014939069747925,0.26791,0.012665
12.068085432052612,0.269,0.012657
12.115641355514526,0.27093,0.01266
12.166661262512207,0.27184,0.012716
12.219325065612793,0.27296,0.012632
12.26688289642334,0.27384,0.012689
12.317960739135742,0.27407,0.012646
12.36790680885315,0.27503,0.012696
12.418445587158203,0.27592,0.012668
12.470047235488892,0.27693,0.012583
12.518478870391846,0.27889,0.012696
12.571413278579712,0.27969,0.01268
12.622953414916992,0.28079,0.012702
12.670677185058594,0.28097,0.012698
12.720064163208008,0.2818,0.012757
12.773420333862305,0.28399,0.012646
12.82153582572937,0.28377,0.012692
12.87751579284668,0.28581,0.01258
12.931723594665527,0.28587,0.011859
12.978613138198853,0.28691,0.011781
13.032905340194702,0.28777,0.012554
13.081263303756714,0.28876,0.011803
13.132531642913818,0.28987,0.013326
13.18234372138977,0.29171,0.013655
