Tiempo (s),Voltaje CH1 (V)
0.0316,-302.1845438693314
0.031700000000000006,-302.1845456471183
0.031799999999999995,-302.1845454915615
0.0319,-302.1845212025514
0.032,-302.1845219758886
0.032100000000000004,-302.1845465004559
0.032200000000000006,-302.1845460337869
0.032299999999999995,-302.1845441004437
0.0324,-302.1845444115563
0.0325,-302.1845456471183
0.032600000000000004,-302.1845457271187
0.03270000000000001,-302.1845220514423
0.032799999999999996,-302.18452158922
0.0329,-302.1845463448991
0.033,-302.1845462693434
0.033100000000000004,-302.1845445671127
0.03320000000000001,-302.1845456471183
0.033299999999999996,-302.184544256
0.0334,-302.1845444871123
0.0335,-302.1845455715619
0.033600000000000005,-302.1845219758886
0.03370000000000001,-302.184546189343
0.0338,-302.1845465760116
0.0339,-302.1845445671127
0.034,-302.1845456471183
0.034100000000000005,-302.184544256
0.03420000000000001,-302.1845441804441
0.0343,-302.1845458826748
0.0344,-302.1845220514423
0.0345,-302.184546189343
0.034600000000000006,-302.1845462693434
0.034699999999999995,-302.1845444115563
0.0348,-302.1845460337869
0.0349,-302.1845445671127
0.035,-302.1845456471183
0.035100000000000006,-302.1845441804441
0.035199999999999995,-302.1845219003349
0.0353,-302.1845462693434
0.0354,-302.1845463448991
0.035500000000000004,-302.1845447982249
0.03560000000000001,-302.1845461137873
0.035699999999999996,-302.1845437937755
0.0358,-302.1845458026744
0.0359,-302.1845444115563
0.036000000000000004,-302.1845222870035
0.03610000000000001,-302.1845463448991
0.036199999999999996,-302.1845462693434
0.0363,-302.1845446426686
0.0364,-302.1845458826748
0.036500000000000005,-302.1845444115563
0.03660000000000001,-302.1845446426686
0.036699999999999997,-302.1845459582305
0.0368,-302.1845454915615
0.0369,-302.184522593665
0.037000000000000005,-302.1845465760116
0.03710000000000001,-302.1845445671127
0.0372,-302.1845457271187
0.0373,-302.184544256
0.0374,-302.1845459582305
0.037500000000000006,-302.1845444871123
0.037599999999999995,-302.1845455715619
0.0377,-302.1845219003349
0.0378,-302.18452298034026
0.0379,-302.1845462693434
0.038000000000000006,-302.1845461137873
0.038099999999999995,-302.1845441804441
0.0382,-302.1845456471183
0.0383,-302.1845441804441
0.038400000000000004,-302.1845456471183
0.038500000000000006,-302.18452158922
0.038599999999999995,-302.1845224381109
0.0387,-302.1845465004559
0.0388,-302.1845463448991
0.038900000000000004,-302.1845443315559
0.03900000000000001,-302.1845463448991
0.039099999999999996,-302.1845445671127
0.0392,-302.1845458026744
0.0393,-302.1845188825398
0.039400000000000004,-302.1845229047799
0.03950000000000001,-302.1845469626802
0.039599999999999996,-302.1845461137873
0.0397,-302.1845444115563
0.0398,-302.1845457271187
0.039900000000000005,-302.1845438693314
0.04000000000000001,-302.1845458026744
0.0401,-302.1845220514423
0.0402,-302.1845221314427
0.0403,-302.184546656012
0.040400000000000005,-302.1845447182245
0.04050000000000001,-302.184546189343
0.0406,-302.1845444871123
0.0407,-302.1845458026744
0.0408,-302.1845456471183
0.040900000000000006,-302.1845222870035
0.040999999999999995,-302.1845223625572
0.0411,-302.1845465760116
0.0412,-302.1845446426686
0.0413,-302.1845463448991
0.041400000000000006,-302.184546189343
0.041499999999999995,-302.1845447182245
0.0416,-302.1845458826748
0.0417,-302.1845219758886
0.041800000000000004,-302.1845223625572
0.04190000000000001,-302.1845460337869
0.041999999999999996,-302.1845458026744
0.0421,-302.184544256
0.0422,-302.1845447982249
0.042300000000000004,-302.1845461137873
0.04240000000000001,-302.1845462693434
0.042499999999999996,-302.184544256
0.0426,-302.1845219758886
0.0427,-302.1845468071241
0.042800000000000005,-302.1845458826748
0.04290000000000001,-302.1845447982249
0.043,-302.1845460337869
0.0431,-302.1845441804441
0.0432,-302.1845444115563
0.043300000000000005,-302.1845462693434
0.04340000000000001,-302.1845217447741
0.0435,-302.1845458826748
0.0436,-302.1845461137873
0.0437,-302.1845446426686
0.043800000000000006,-302.1845444115563
0.04390000000000001,-302.1845458026744
0.044,-302.1845446426686
0.0441,-302.1845458826748
0.0442,-302.1845220514423
0.044300000000000006,-302.1845465004559
0.044399999999999995,-302.1845460337869
0.0445,-302.1845444871123
0.0446,-302.184544256
0.044700000000000004,-302.1845458026744
0.044800000000000006,-302.1845456471183
0.044899999999999995,-302.1845444871123
0.045,-302.1845218203345
0.0451,-302.1845459582305
0.045200000000000004,-302.1845465004559
0.04530000000000001,-302.1845444115563
0.045399999999999996,-302.1845461137873
0.0455,-302.1845447182245
0.0456,-302.1845444115563
0.045700000000000005,-302.1845458826748
0.04580000000000001,-302.1845457271187
0.045899999999999996,-302.1845219003349
0.046,-302.1845225181113
0.0461,-302.1845465760116
0.046200000000000005,-302.1845458826748
0.04630000000000001,-302.1845444115563
0.0464,-302.1845458826748
0.0465,-302.1845444871123
0.0466,-302.1845457271187
0.046700000000000005,-302.1845220514423
0.04680000000000001,-302.18452298034026
0.0469,-302.1845465004559
0.047,-302.1845445671127
0.0471,-302.1845465004559
0.047200000000000006,-302.1845446426686
0.04730000000000001,-302.1845459582305
0.0474,-302.1845457271187
0.0475,-302.1845219758886
0.0476,-302.1845222070031
0.047700000000000006,-302.1845468071241
0.047799999999999995,-302.1845447182245
0.0479,-302.1845459582305
0.048,-302.1845444871123
0.048100000000000004,-302.1845464204555
0.04820000000000001,-302.1845460337869
0.048299999999999996,-302.1845217447741
0.0484,-302.184523060334
0.0485,-302.1845468871245
0.048600000000000004,-302.184546189343
0.04870000000000001,-302.1845447982249
0.048799999999999996,-302.1845443315559
0.0489,-302.1845456471183
0.049,-302.1845456471183
0.049100000000000005,-302.1845227492258
0.04920000000000001,-302.1845225181113
0.0493,-302.1845471182363
0.0494,-302.1845460337869
0.0495,-302.1845441804441
0.049600000000000005,-302.1845441804441
0.04970000000000001,-302.1845459582305
0.0498,-302.1845458026744
0.0499,-302.18452267367206
